energy_type,model,training_cutoff,horizon,forecast_month,actual_index,predicted_index,error,absolute_error,pct_error,smape,model_params
heating_oil,ets,2025-09,3,2025-12,143.9,145.1032,1.2032,1.2032,0.8362,0.8327,"{""selected_config"": ""N,N"", ""aic"": 357.4858, ""n_failures"": 0}"
heating_oil,sarima,2025-09,3,2025-12,143.9,142.1142,-1.7858,1.7858,-1.241,1.2487,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 421.8706, ""n_failures"": 0}"
heating_oil,constant,2025-10,1,2025-11,149.4,144.4,-5.0,5.0,-3.3467,3.4037,"{""last_value"": 144.4}"
heating_oil,deterministic_trend,2025-10,1,2025-11,149.4,144.8727,-4.5273,4.5273,-3.0303,3.0769,"{""series_id"": ""heating_oil"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 144.4}"
heating_oil,ets,2025-10,1,2025-11,149.4,144.445,-4.955,4.955,-3.3166,3.3725,"{""selected_config"": ""N,N"", ""aic"": 360.8501, ""n_failures"": 0}"
heating_oil,sarima,2025-10,1,2025-11,149.4,140.7573,-8.6427,8.6427,-5.7849,5.9572,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 428.616, ""n_failures"": 0}"
heating_oil,constant,2025-11,1,2025-12,143.9,149.4,5.5,5.5,3.8221,3.7504,"{""last_value"": 149.4}"
heating_oil,deterministic_trend,2025-11,1,2025-12,143.9,149.8891,5.9891,5.9891,4.162,4.0771,"{""series_id"": ""heating_oil"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 149.4}"
heating_oil,ets,2025-11,1,2025-12,143.9,149.0808,5.1808,5.1808,3.6003,3.5366,"{""selected_config"": ""N,N"", ""aic"": 364.5154, ""n_failures"": 0}"
heating_oil,sarima,2025-11,1,2025-12,143.9,146.2687,2.3687,2.3687,1.6461,1.6327,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 435.8458, ""n_failures"": 4}"
petrol,constant,2023-12,1,2024-01,138.1,136.6,-1.5,1.5,-1.0862,1.0921,"{""last_value"": 136.6}"
petrol,deterministic_trend,2023-12,1,2024-01,138.1,136.9369,-1.1631,1.1631,-0.8422,0.8458,"{""series_id"": ""petrol"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 136.6}"
petrol,ets,2023-12,1,2024-01,138.1,136.6,-1.5,1.5,-1.0862,1.0921,"{""selected_config"": ""N,N"", ""aic"": 224.6104, ""n_failures"": 0}"
petrol,sarima,2023-12,1,2024-01,138.1,140.1685,2.0685,2.0685,1.4978,1.4867,"{""order"": [2, 1, 0], ""seasonal_order"": [1, 1, 0, 12], ""label"": ""(2,1,0)x(1,1,0)[12]"", ""aic"": 243.2237, ""n_failures"": 6}"
petrol,constant,2023-12,3,2024-03,141.7,136.6,-5.1,5.1,-3.5992,3.6651,"{""last_value"": 136.6}"
petrol,deterministic_trend,2023-12,3,2024-03,141.7,137.6132,-4.0868,4.0868,-2.8841,2.9263,"{""series_id"": ""petrol"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 136.6}"
petrol,ets,2023-12,3,2024-03,141.7,136.6,-5.1,5.1,-3.5992,3.6651,"{""selected_config"": ""N,N"", ""aic"": 224.6104, ""n_failures"": 0}"
petrol,sarima,2023-12,3,2024-03,141.7,163.3707,21.6707,21.6707,15.2933,14.207,"{""order"": [2, 1, 0], ""seasonal_order"": [1, 1, 0, 12], ""label"": ""(2,1,0)x(1,1,0)[12]"", ""aic"": 243.2237, ""n_failures"": 6}"
petrol,constant,2023-12,6,2024-06,140.9,136.6,-4.3,4.3,-3.0518,3.0991,"{""last_value"": 136.6}"
petrol,deterministic_trend,2023-12,6,2024-06,140.9,138.6339,-2.2661,2.2661,-1.6083,1.6214,"{""series_id"": ""petrol"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 136.6}"
petrol,ets,2023-12,6,2024-06,140.9,136.6,-4.3,4.3,-3.0518,3.0991,"{""selected_config"": ""N,N"", ""aic"": 224.6104, ""n_failures"": 0}"
petrol,sarima,2023-12,6,2024-06,140.9,155.8643,14.9643,14.9643,10.6205,10.085,"{""order"": [2, 1, 0], ""seasonal_order"": [1, 1, 0, 12], ""label"": ""(2,1,0)x(1,1,0)[12]"", ""aic"": 243.2237, ""n_failures"": 6}"
petrol,constant,2023-12,12,2024-12,133.0,136.6,3.6,3.6,2.7068,2.6706,"{""last_value"": 136.6}"
petrol,deterministic_trend,2023-12,12,2024-12,133.0,140.698,7.698,7.698,5.788,5.6252,"{""series_id"": ""petrol"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 136.6}"
petrol,ets,2023-12,12,2024-12,133.0,136.6,3.6,3.6,2.7068,2.6706,"{""selected_config"": ""N,N"", ""aic"": 224.6104, ""n_failures"": 0}"
petrol,sarima,2023-12,12,2024-12,133.0,141.3706,8.3706,8.3706,6.2937,6.1017,"{""order"": [2, 1, 0], ""seasonal_order"": [1, 1, 0, 12], ""label"": ""(2,1,0)x(1,1,0)[12]"", ""aic"": 243.2237, ""n_failures"": 6}"
petrol,constant,2024-01,1,2024-02,140.1,138.1,-2.0,2.0,-1.4276,1.4378,"{""last_value"": 138.1}"
petrol,deterministic_trend,2024-01,1,2024-02,140.1,138.4406,-1.6594,1.6594,-1.1844,1.1915,"{""series_id"": ""petrol"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 138.1}"
petrol,ets,2024-01,1,2024-02,140.1,138.0977,-2.0023,2.0023,-1.4292,1.4395,"{""selected_config"": ""N,N"", ""aic"": 227.3367, ""n_failures"": 0}"
petrol,sarima,2024-01,1,2024-02,140.1,142.2677,2.1677,2.1677,1.5473,1.5354,"{""order"": [2, 1, 0], ""seasonal_order"": [1, 1, 0, 12], ""label"": ""(2,1,0)x(1,1,0)[12]"", ""aic"": 249.396, ""n_failures"": 4}"
petrol,constant,2024-01,3,2024-04,147.7,138.1,-9.6,9.6,-6.4997,6.718,"{""last_value"": 138.1}"
petrol,deterministic_trend,2024-01,3,2024-04,147.7,139.1243,-8.5757,8.5757,-5.8062,5.9798,"{""series_id"": ""petrol"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 138.1}"
petrol,ets,2024-01,3,2024-04,147.7,138.0977,-9.6023,9.6023,-6.5012,6.7196,"{""selected_config"": ""N,N"", ""aic"": 227.3367, ""n_failures"": 0}"
petrol,sarima,2024-01,3,2024-04,147.7,156.2548,8.5548,8.5548,5.792,5.629,"{""order"": [2, 1, 0], ""seasonal_order"": [1, 1, 0, 12], ""label"": ""(2,1,0)x(1,1,0)[12]"", ""aic"": 249.396, ""n_failures"": 4}"
petrol,constant,2024-01,6,2024-07,141.6,138.1,-3.5,3.5,-2.4718,2.5027,"{""last_value"": 138.1}"
petrol,deterministic_trend,2024-01,6,2024-07,141.6,140.1562,-1.4438,1.4438,-1.0196,1.0249,"{""series_id"": ""petrol"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 138.1}"
petrol,ets,2024-01,6,2024-07,141.6,138.0977,-3.5023,3.5023,-2.4734,2.5043,"{""selected_config"": ""N,N"", ""aic"": 227.3367, ""n_failures"": 0}"
petrol,sarima,2024-01,6,2024-07,141.6,147.1844,5.5844,5.5844,3.9438,3.8675,"{""order"": [2, 1, 0], ""seasonal_order"": [1, 1, 0, 12], ""label"": ""(2,1,0)x(1,1,0)[12]"", ""aic"": 249.396, ""n_failures"": 4}"
petrol,constant,2024-01,12,2025-01,138.3,138.1,-0.2,0.2,-0.1446,0.1447,"{""last_value"": 138.1}"
petrol,deterministic_trend,2024-01,12,2025-01,138.3,142.243,3.943,3.943,2.851,2.811,"{""series_id"": ""petrol"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 138.1}"
petrol,ets,2024-01,12,2025-01,138.3,138.0977,-0.2023,0.2023,-0.1463,0.1464,"{""selected_config"": ""N,N"", ""aic"": 227.3367, ""n_failures"": 0}"
petrol,sarima,2024-01,12,2025-01,138.3,141.7154,3.4154,3.4154,2.4696,2.4394,"{""order"": [2, 1, 0], ""seasonal_order"": [1, 1, 0, 12], ""label"": ""(2,1,0)x(1,1,0)[12]"", ""aic"": 249.396, ""n_failures"": 4}"
petrol,constant,2024-02,1,2024-03,141.7,140.1,-1.6,1.6,-1.1291,1.1356,"{""last_value"": 140.1}"
petrol,deterministic_trend,2024-02,1,2024-03,141.7,140.4455,-1.2545,1.2545,-0.8853,0.8892,"{""series_id"": ""petrol"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 140.1}"
petrol,ets,2024-02,1,2024-03,141.7,140.0995,-1.6005,1.6005,-1.1295,1.1359,"{""selected_config"": ""N,N"", ""aic"": 230.0943, ""n_failures"": 0}"
petrol,sarima,2024-02,1,2024-03,141.7,146.4008,4.7008,4.7008,3.3174,3.2633,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 247.8519, ""n_failures"": 0}"
petrol,constant,2024-02,3,2024-05,145.1,140.1,-5.0,5.0,-3.4459,3.5063,"{""last_value"": 140.1}"
petrol,deterministic_trend,2024-02,3,2024-05,145.1,141.1391,-3.9609,3.9609,-2.7298,2.7675,"{""series_id"": ""petrol"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 140.1}"
petrol,ets,2024-02,3,2024-05,145.1,140.0995,-5.0005,5.0005,-3.4462,3.5067,"{""selected_config"": ""N,N"", ""aic"": 230.0943, ""n_failures"": 0}"
petrol,sarima,2024-02,3,2024-05,145.1,146.4608,1.3608,1.3608,0.9378,0.9335,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 247.8519, ""n_failures"": 0}"
petrol,constant,2024-02,6,2024-08,137.9,140.1,2.2,2.2,1.5954,1.5827,"{""last_value"": 140.1}"
petrol,deterministic_trend,2024-02,6,2024-08,137.9,142.186,4.286,4.286,3.108,3.0605,"{""series_id"": ""petrol"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 140.1}"
petrol,ets,2024-02,6,2024-08,137.9,140.0995,2.1995,2.1995,1.595,1.5824,"{""selected_config"": ""N,N"", ""aic"": 230.0943, ""n_failures"": 0}"
petrol,sarima,2024-02,6,2024-08,137.9,143.7208,5.8208,5.8208,4.221,4.1338,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 247.8519, ""n_failures"": 0}"
petrol,constant,2024-02,12,2025-02,140.4,140.1,-0.3,0.3,-0.2137,0.2139,"{""last_value"": 140.1}"
petrol,deterministic_trend,2024-02,12,2025-02,140.4,144.303,3.903,3.903,2.7799,2.7418,"{""series_id"": ""petrol"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 140.1}"
petrol,ets,2024-02,12,2025-02,140.4,140.0995,-0.3005,0.3005,-0.214,0.2143,"{""selected_config"": ""N,N"", ""aic"": 230.0943, ""n_failures"": 0}"
petrol,sarima,2024-02,12,2025-02,140.4,147.4147,7.0147,7.0147,4.9962,4.8744,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 247.8519, ""n_failures"": 0}"
petrol,constant,2024-03,1,2024-04,147.7,141.7,-6.0,6.0,-4.0623,4.1465,"{""last_value"": 141.7}"
petrol,deterministic_trend,2024-03,1,2024-04,147.7,142.0495,-5.6505,5.6505,-3.8257,3.9003,"{""series_id"": ""petrol"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 141.7}"
petrol,ets,2024-03,1,2024-04,147.7,141.7,-6.0,6.0,-4.0623,4.1465,"{""selected_config"": ""N,N"", ""aic"": 232.8008, ""n_failures"": 0}"
petrol,sarima,2024-03,1,2024-04,147.7,140.7383,-6.9617,6.9617,-4.7134,4.8271,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 254.0616, ""n_failures"": 0}"
petrol,constant,2024-03,3,2024-06,140.9,141.7,0.8,0.8,0.5678,0.5662,"{""last_value"": 141.7}"
petrol,deterministic_trend,2024-03,3,2024-06,140.9,142.751,1.851,1.851,1.3137,1.3051,"{""series_id"": ""petrol"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 141.7}"
petrol,ets,2024-03,3,2024-06,140.9,141.7,0.8,0.8,0.5678,0.5662,"{""selected_config"": ""N,N"", ""aic"": 232.8008, ""n_failures"": 0}"
petrol,sarima,2024-03,3,2024-06,140.9,141.7983,0.8983,0.8983,0.6376,0.6355,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 254.0616, ""n_failures"": 0}"
petrol,constant,2024-03,6,2024-09,132.0,141.7,9.7,9.7,7.3485,7.0881,"{""last_value"": 141.7}"
petrol,deterministic_trend,2024-03,6,2024-09,132.0,143.8098,11.8098,11.8098,8.9468,8.5637,"{""series_id"": ""petrol"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 141.7}"
petrol,ets,2024-03,6,2024-09,132.0,141.7,9.7,9.7,7.3485,7.0881,"{""selected_config"": ""N,N"", ""aic"": 232.8008, ""n_failures"": 0}"
petrol,sarima,2024-03,6,2024-09,132.0,143.4583,11.4583,11.4583,8.6805,8.3195,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 254.0616, ""n_failures"": 0}"
petrol,constant,2024-03,12,2025-03,135.6,141.7,6.1,6.1,4.4985,4.3996,"{""last_value"": 141.7}"
petrol,deterministic_trend,2024-03,12,2025-03,135.6,145.951,10.351,10.351,7.6335,7.3528,"{""series_id"": ""petrol"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 141.7}"
petrol,ets,2024-03,12,2025-03,135.6,141.7,6.1,6.1,4.4985,4.3996,"{""selected_config"": ""N,N"", ""aic"": 232.8008, ""n_failures"": 0}"
petrol,sarima,2024-03,12,2025-03,135.6,148.622,13.022,13.022,9.6032,9.1633,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 254.0616, ""n_failures"": 0}"
petrol,constant,2024-04,1,2024-05,145.1,147.7,2.6,2.6,1.7919,1.776,"{""last_value"": 147.7}"
petrol,deterministic_trend,2024-04,1,2024-05,145.1,148.0643,2.9643,2.9643,2.0429,2.0223,"{""series_id"": ""petrol"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 147.7}"
petrol,ets,2024-04,1,2024-05,145.1,147.7,2.6,2.6,1.7919,1.776,"{""selected_config"": ""N,N"", ""aic"": 236.3855, ""n_failures"": 0}"
petrol,sarima,2024-04,1,2024-05,145.1,148.3608,3.2608,3.2608,2.2473,2.2223,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 260.7676, ""n_failures"": 1}"
petrol,constant,2024-04,3,2024-07,141.6,147.7,6.1,6.1,4.3079,4.2171,"{""last_value"": 147.7}"
petrol,deterministic_trend,2024-04,3,2024-07,141.6,148.7955,7.1955,7.1955,5.0816,4.9557,"{""series_id"": ""petrol"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 147.7}"
petrol,ets,2024-04,3,2024-07,141.6,147.7,6.1,6.1,4.3079,4.2171,"{""selected_config"": ""N,N"", ""aic"": 236.3855, ""n_failures"": 0}"
petrol,sarima,2024-04,3,2024-07,141.6,146.7608,5.1608,5.1608,3.6446,3.5794,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 260.7676, ""n_failures"": 1}"
petrol,constant,2024-04,6,2024-10,133.5,147.7,14.2,14.2,10.6367,10.0996,"{""last_value"": 147.7}"
petrol,deterministic_trend,2024-04,6,2024-10,133.5,149.8991,16.3991,16.3991,12.284,11.5732,"{""series_id"": ""petrol"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 147.7}"
petrol,ets,2024-04,6,2024-10,133.5,147.7,14.2,14.2,10.6367,10.0996,"{""selected_config"": ""N,N"", ""aic"": 236.3855, ""n_failures"": 0}"
petrol,sarima,2024-04,6,2024-10,133.5,149.2608,15.7608,15.7608,11.8058,11.1478,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 260.7676, ""n_failures"": 1}"
petrol,constant,2024-04,12,2025-04,135.2,147.7,12.5,12.5,9.2456,8.837,"{""last_value"": 147.7}"
petrol,deterministic_trend,2024-04,12,2025-04,135.2,152.131,16.931,16.931,12.5229,11.785,"{""series_id"": ""petrol"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 147.7}"
petrol,ets,2024-04,12,2025-04,135.2,147.7,12.5,12.5,9.2456,8.837,"{""selected_config"": ""N,N"", ""aic"": 236.3855, ""n_failures"": 0}"
petrol,sarima,2024-04,12,2025-04,135.2,154.5923,19.3923,19.3923,14.3434,13.3836,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 260.7676, ""n_failures"": 1}"
petrol,constant,2024-05,1,2024-06,140.9,145.1,4.2,4.2,2.9808,2.9371,"{""last_value"": 145.1}"
petrol,deterministic_trend,2024-05,1,2024-06,140.9,145.4579,4.5579,4.5579,3.2348,3.1833,"{""series_id"": ""petrol"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 145.1}"
petrol,ets,2024-05,1,2024-06,140.9,145.1036,4.2036,4.2036,2.9834,2.9396,"{""selected_config"": ""N,N"", ""aic"": 239.1902, ""n_failures"": 0}"
petrol,sarima,2024-05,1,2024-06,140.9,145.1013,4.2013,4.2013,2.9817,2.9379,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 266.7338, ""n_failures"": 0}"
petrol,constant,2024-05,3,2024-08,137.9,145.1,7.2,7.2,5.2212,5.0883,"{""last_value"": 145.1}"
petrol,deterministic_trend,2024-05,3,2024-08,137.9,146.1762,8.2762,8.2762,6.0016,5.8268,"{""series_id"": ""petrol"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 145.1}"
petrol,ets,2024-05,3,2024-08,137.9,145.1036,7.2036,7.2036,5.2238,5.0909,"{""selected_config"": ""N,N"", ""aic"": 239.1902, ""n_failures"": 0}"
petrol,sarima,2024-05,3,2024-08,137.9,142.7813,4.8813,4.8813,3.5397,3.4782,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 266.7338, ""n_failures"": 0}"
petrol,constant,2024-05,6,2024-11,132.8,145.1,12.3,12.3,9.262,8.8521,"{""last_value"": 145.1}"
petrol,deterministic_trend,2024-05,6,2024-11,132.8,147.2604,14.4604,14.4604,10.8889,10.3266,"{""series_id"": ""petrol"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 145.1}"
petrol,ets,2024-05,6,2024-11,132.8,145.1036,12.3036,12.3036,9.2648,8.8546,"{""selected_config"": ""N,N"", ""aic"": 239.1902, ""n_failures"": 0}"
petrol,sarima,2024-05,6,2024-11,132.8,144.8613,12.0613,12.0613,9.0823,8.6878,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 266.7338, ""n_failures"": 0}"
petrol,constant,2024-05,12,2025-05,134.6,145.1,10.5,10.5,7.8009,7.508,"{""last_value"": 145.1}"
petrol,deterministic_trend,2024-05,12,2025-05,134.6,149.453,14.853,14.853,11.0349,10.4579,"{""series_id"": ""petrol"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 145.1}"
petrol,ets,2024-05,12,2025-05,134.6,145.1036,10.5036,10.5036,7.8036,7.5106,"{""selected_config"": ""N,N"", ""aic"": 239.1902, ""n_failures"": 0}"
petrol,sarima,2024-05,12,2025-05,134.6,152.5571,17.9571,17.9571,13.3411,12.5068,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 266.7338, ""n_failures"": 0}"
petrol,constant,2024-06,1,2024-07,141.6,140.9,-0.7,0.7,-0.4944,0.4956,"{""last_value"": 140.9}"
petrol,deterministic_trend,2024-06,1,2024-07,141.6,141.2475,-0.3525,0.3525,-0.2489,0.2493,"{""series_id"": ""petrol"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 140.9}"
petrol,ets,2024-06,1,2024-07,141.6,140.9,-0.7,0.7,-0.4944,0.4956,"{""selected_config"": ""N,N"", ""aic"": 242.2798, ""n_failures"": 0}"
petrol,sarima,2024-06,1,2024-07,141.6,140.2474,-1.3526,1.3526,-0.9553,0.9598,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 272.8305, ""n_failures"": 0}"
petrol,constant,2024-06,3,2024-09,132.0,140.9,8.9,8.9,6.7424,6.5225,"{""last_value"": 140.9}"
petrol,deterministic_trend,2024-06,3,2024-09,132.0,141.9451,9.9451,9.9451,7.5341,7.2606,"{""series_id"": ""petrol"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 140.9}"
petrol,ets,2024-06,3,2024-09,132.0,140.9,8.9,8.9,6.7424,6.5225,"{""selected_config"": ""N,N"", ""aic"": 242.2798, ""n_failures"": 0}"
petrol,sarima,2024-06,3,2024-09,132.0,143.0873,11.0873,11.0873,8.3995,8.061,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 272.8305, ""n_failures"": 0}"
petrol,constant,2024-06,6,2024-12,133.0,140.9,7.9,7.9,5.9398,5.7685,"{""last_value"": 140.9}"
petrol,deterministic_trend,2024-06,6,2024-12,133.0,142.9979,9.9979,9.9979,7.5172,7.2449,"{""series_id"": ""petrol"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 140.9}"
petrol,ets,2024-06,6,2024-12,133.0,140.9,7.9,7.9,5.9398,5.7685,"{""selected_config"": ""N,N"", ""aic"": 242.2798, ""n_failures"": 0}"
petrol,sarima,2024-06,6,2024-12,133.0,136.5873,3.5873,3.5873,2.6972,2.6613,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 272.8305, ""n_failures"": 0}"
petrol,constant,2024-06,12,2025-06,134.2,140.9,6.7,6.7,4.9925,4.871,"{""last_value"": 140.9}"
petrol,deterministic_trend,2024-06,12,2025-06,134.2,145.127,10.927,10.927,8.1423,7.8238,"{""series_id"": ""petrol"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 140.9}"
petrol,ets,2024-06,12,2025-06,134.2,140.9,6.7,6.7,4.9925,4.871,"{""selected_config"": ""N,N"", ""aic"": 242.2798, ""n_failures"": 0}"
petrol,sarima,2024-06,12,2025-06,134.2,147.8309,13.6309,13.6309,10.1572,9.6663,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 272.8305, ""n_failures"": 0}"
petrol,constant,2024-07,1,2024-08,137.9,141.6,3.7,3.7,2.6831,2.6476,"{""last_value"": 141.6}"
petrol,deterministic_trend,2024-07,1,2024-08,137.9,141.9492,4.0492,4.0492,2.9363,2.8939,"{""series_id"": ""petrol"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 141.6}"
petrol,ets,2024-07,1,2024-08,137.9,141.6,3.7,3.7,2.6831,2.6476,"{""selected_config"": ""N,N"", ""aic"": 244.896, ""n_failures"": 0}"
petrol,sarima,2024-07,1,2024-08,137.9,140.2866,2.3866,2.3866,1.7307,1.7158,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 278.5893, ""n_failures"": 0}"
petrol,constant,2024-07,3,2024-10,133.5,141.6,8.1,8.1,6.0674,5.8888,"{""last_value"": 141.6}"
petrol,deterministic_trend,2024-07,3,2024-10,133.5,142.6503,9.1503,9.1503,6.8541,6.627,"{""series_id"": ""petrol"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 141.6}"
petrol,ets,2024-07,3,2024-10,133.5,141.6,8.1,8.1,6.0674,5.8888,"{""selected_config"": ""N,N"", ""aic"": 244.896, ""n_failures"": 0}"
petrol,sarima,2024-07,3,2024-10,133.5,143.9266,10.4266,10.4266,7.8102,7.5166,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 278.5893, ""n_failures"": 0}"
petrol,constant,2024-07,6,2025-01,138.3,141.6,3.3,3.3,2.3861,2.358,"{""last_value"": 141.6}"
petrol,deterministic_trend,2024-07,6,2025-01,138.3,143.7083,5.4083,5.4083,3.9106,3.8356,"{""series_id"": ""petrol"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 141.6}"
petrol,ets,2024-07,6,2025-01,138.3,141.6,3.3,3.3,2.3861,2.358,"{""selected_config"": ""N,N"", ""aic"": 244.896, ""n_failures"": 0}"
petrol,sarima,2024-07,6,2025-01,138.3,141.7269,3.4269,3.4269,2.4778,2.4475,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 278.5893, ""n_failures"": 0}"
petrol,constant,2024-07,12,2025-07,134.1,141.6,7.5,7.5,5.5928,5.4407,"{""last_value"": 141.6}"
petrol,deterministic_trend,2024-07,12,2025-07,134.1,145.848,11.748,11.748,8.7606,8.393,"{""series_id"": ""petrol"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 141.6}"
petrol,ets,2024-07,12,2025-07,134.1,141.6,7.5,7.5,5.5928,5.4407,"{""selected_config"": ""N,N"", ""aic"": 244.896, ""n_failures"": 0}"
petrol,sarima,2024-07,12,2025-07,134.1,148.1448,14.0448,14.0448,10.4734,9.9522,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 278.5893, ""n_failures"": 0}"
petrol,constant,2024-08,1,2024-09,132.0,137.9,5.9,5.9,4.4697,4.372,"{""last_value"": 137.9}"
